[DEBUG] 2019-12-18 06:23:38.806 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2019-12-18 06:23:38.820 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2019-12-18 06:23:38.830 [http-nio-8080-exec-2] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2019-12-18 06:23:38.992 [http-nio-8080-exec-2] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2019-12-18 06:23:38.994 [http-nio-8080-exec-2] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2019-12-18 06:23:39.285 [http-nio-8080-exec-2] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2019-12-18 06:23:39.287 [http-nio-8080-exec-2] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2019-12-18 06:23:39.312 [http-nio-8080-exec-2] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2019-12-18 06:23:39.703 [http-nio-8080-exec-2] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2019-12-18 06:23:39.744 [http-nio-8080-exec-2] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2019-12-18 06:23:39.746 [http-nio-8080-exec-2] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2019-12-18 06:23:42.212 [http-nio-8080-exec-2] Loader - Static select for action ACTION_REFRESH on entity dqtravelspots.entity.Touristspot: select touristspo0_.id as id1_3_0_, touristspo0_.date_registered as date_reg2_3_0_, touristspo0_.description as descript3_3_0_, touristspo0_.handicap as handicap4_3_0_, touristspo0_.imperial as imperial5_3_0_, touristspo0_.name as name6_3_0_, touristspo0_.planet_id as planet_i7_3_0_ from touristspot touristspo0_ where touristspo0_.id=?
[DEBUG] 2019-12-18 06:23:42.212 [http-nio-8080-exec-2] AbstractEntityPersister - Static SQL for entity: dqtravelspots.entity.Usertrip
[DEBUG] 2019-12-18 06:23:42.212 [http-nio-8080-exec-2] AbstractEntityPersister -  Version select: select id from usertrips where id =?
[DEBUG] 2019-12-18 06:23:42.212 [http-nio-8080-exec-2] AbstractEntityPersister -  Snapshot select: select usertrip_.id, usertrip_.citylocationcode as cityloca2_5_, usertrip_.comment as comment3_5_, usertrip_.date_registered as date_reg4_5_, usertrip_.numofpoints as numofpoi5_5_, usertrip_.rating as rating6_5_, usertrip_.user_id as user_id7_5_ from usertrips usertrip_ where usertrip_.id=?
[DEBUG] 2019-12-18 06:23:42.212 [http-nio-8080-exec-2] AbstractEntityPersister -  Insert 0: insert into usertrips (citylocationcode, comment, date_registered, numofpoints, rating, user_id, id) values (?, ?, ?, ?, ?, ?, ?)
[DEBUG] 2019-12-18 06:23:42.212 [http-nio-8080-exec-2] AbstractEntityPersister -  Update 0: update usertrips set citylocationcode=?, comment=?, date_registered=?, numofpoints=?, rating=?, user_id=? where id=?
[DEBUG] 2019-12-18 06:23:42.212 [http-nio-8080-exec-2] AbstractEntityPersister -  Delete 0: delete from usertrips where id=?
[DEBUG] 2019-12-18 06:23:42.212 [http-nio-8080-exec-2] AbstractEntityPersister -  Identity insert: insert into usertrips (citylocationcode, comment, date_registered, numofpoints, rating, user_id) values (?, ?, ?, ?, ?, ?)
[DEBUG] 2019-12-18 06:23:42.212 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@405c33b4]
[DEBUG] 2019-12-18 06:23:42.212 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest
[DEBUG] 2019-12-18 06:23:42.221 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@432afdd9]
[DEBUG] 2019-12-18 06:23:42.227 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@32fe55cf]
[DEBUG] 2019-12-18 06:23:42.229 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest.cityLocation
[DEBUG] 2019-12-18 06:23:42.229 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest.comment
[DEBUG] 2019-12-18 06:23:42.229 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest.dateRegistered
[DEBUG] 2019-12-18 06:23:42.229 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest.description
[DEBUG] 2019-12-18 06:23:42.229 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest.title
[DEBUG] 2019-12-18 06:23:42.229 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest.url
[DEBUG] 2019-12-18 06:23:42.229 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest.usertrips
[DEBUG] 2019-12-18 06:23:42.229 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : Pointsofinterest.usertrips
[DEBUG] 2019-12-18 06:23:42.230 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : cityLocation
[DEBUG] 2019-12-18 06:23:42.230 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : comment
[DEBUG] 2019-12-18 06:23:42.230 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : dateRegistered
[DEBUG] 2019-12-18 06:23:42.230 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : numOfPoints
[DEBUG] 2019-12-18 06:23:42.230 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : rating
[DEBUG] 2019-12-18 06:23:42.231 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2019-12-18 06:23:42.231 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3ab5126d]
[DEBUG] 2019-12-18 06:23:42.232 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.dateRegistered
[DEBUG] 2019-12-18 06:23:42.232 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.email
[DEBUG] 2019-12-18 06:23:42.232 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.favorites
[DEBUG] 2019-12-18 06:23:42.232 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@b2d0728]
[DEBUG] 2019-12-18 06:23:42.232 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@54656f95]
[DEBUG] 2019-12-18 06:23:42.232 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.favorites.dateRegistered
[DEBUG] 2019-12-18 06:23:42.232 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.favorites.spotID
[DEBUG] 2019-12-18 06:23:42.232 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.favorites.user
[DEBUG] 2019-12-18 06:23:42.232 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : user.favorites.user
[DEBUG] 2019-12-18 06:23:42.232 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.firstName
[DEBUG] 2019-12-18 06:23:42.232 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.lastName
[DEBUG] 2019-12-18 06:23:42.232 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.password
[DEBUG] 2019-12-18 06:23:42.232 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.userName
[DEBUG] 2019-12-18 06:23:42.232 [http-nio-8080-exec-2] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2019-12-18 06:23:42.232 [http-nio-8080-exec-2] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2019-12-18 06:23:42.236 [http-nio-8080-exec-2] LoadPlanTreePrinter - LoadPlan(entity=dqtravelspots.entity.Usertrip)
    - Returns
       - EntityReturnImpl(entity=dqtravelspots.entity.Usertrip, querySpaceUid=<gen:0>, path=dqtravelspots.entity.Usertrip)
          - CollectionAttributeFetchImpl(collection=dqtravelspots.entity.Usertrip.Pointsofinterest, querySpaceUid=<gen:1>, path=dqtravelspots.entity.Usertrip.Pointsofinterest)
             - (collection element) CollectionFetchableElementEntityGraph(entity=dqtravelspots.entity.Pointofinterest, querySpaceUid=<gen:2>, path=dqtravelspots.entity.Usertrip.Pointsofinterest.<elements>)
          - EntityAttributeFetchImpl(entity=dqtravelspots.entity.User, querySpaceUid=<gen:3>, path=dqtravelspots.entity.Usertrip.user)
             - CollectionAttributeFetchImpl(collection=dqtravelspots.entity.User.favorites, querySpaceUid=<gen:4>, path=dqtravelspots.entity.Usertrip.user.favorites)
                - (collection element) CollectionFetchableElementEntityGraph(entity=dqtravelspots.entity.Favorite, querySpaceUid=<gen:5>, path=dqtravelspots.entity.Usertrip.user.favorites.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=dqtravelspots.entity.Usertrip)
          - SQL table alias mapping - usertrip0_
          - alias suffix - 0_
          - suffixed key columns - {id1_5_0_}
          - JOIN (JoinDefinedByMetadata(Pointsofinterest)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=dqtravelspots.entity.Usertrip.Pointsofinterest)
                - SQL table alias mapping - pointsofin1_
                - alias suffix - 1_
                - suffixed key columns - {usertrip8_1_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id1_1_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=dqtravelspots.entity.Pointofinterest)
                      - SQL table alias mapping - pointsofin1_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_1_2_}
          - JOIN (JoinDefinedByMetadata(user)) : <gen:0> -> <gen:3>
             - EntityQuerySpaceImpl(uid=<gen:3>, entity=dqtravelspots.entity.User)
                - SQL table alias mapping - user2_
                - alias suffix - 3_
                - suffixed key columns - {id1_4_3_}
                - JOIN (JoinDefinedByMetadata(favorites)) : <gen:3> -> <gen:4>
                   - CollectionQuerySpaceImpl(uid=<gen:4>, collection=dqtravelspots.entity.User.favorites)
                      - SQL table alias mapping - favorites3_
                      - alias suffix - 4_
                      - suffixed key columns - {user_id4_0_4_}
                      - entity-element alias suffix - 5_
                      - 5_entity-element suffixed key columns - id1_0_5_
                      - JOIN (JoinDefinedByMetadata(elements)) : <gen:4> -> <gen:5>
                         - EntityQuerySpaceImpl(uid=<gen:5>, entity=dqtravelspots.entity.Favorite)
                            - SQL table alias mapping - favorites3_
                            - alias suffix - 5_
                            - suffixed key columns - {id1_0_5_}

[DEBUG] 2019-12-18 06:23:42.236 [http-nio-8080-exec-2] EntityLoader - Static select for entity dqtravelspots.entity.Usertrip [NONE]: select usertrip0_.id as id1_5_0_, usertrip0_.citylocationcode as cityloca2_5_0_, usertrip0_.comment as comment3_5_0_, usertrip0_.date_registered as date_reg4_5_0_, usertrip0_.numofpoints as numofpoi5_5_0_, usertrip0_.rating as rating6_5_0_, usertrip0_.user_id as user_id7_5_0_, pointsofin1_.usertrips_id as usertrip8_1_1_, pointsofin1_.id as id1_1_1_, pointsofin1_.id as id1_1_2_, pointsofin1_.citylocationcode as cityloca2_1_2_, pointsofin1_.comment as comment3_1_2_, pointsofin1_.date_registered as date_reg4_1_2_, pointsofin1_.description as descript5_1_2_, pointsofin1_.title as title6_1_2_, pointsofin1_.url as url7_1_2_, pointsofin1_.usertrips_id as usertrip8_1_2_, user2_.id as id1_4_3_, user2_.date_registered as date_reg2_4_3_, user2_.email as email3_4_3_, user2_.first_name as first_na4_4_3_, user2_.last_name as last_nam5_4_3_, user2_.password as password6_4_3_, user2_.user_name as user_nam7_4_3_, favorites3_.user_id as user_id4_0_4_, favorites3_.id as id1_0_4_, favorites3_.id as id1_0_5_, favorites3_.date_registered as date_reg2_0_5_, favorites3_.spot_id as spot_id3_0_5_, favorites3_.user_id as user_id4_0_5_ from usertrips usertrip0_ left outer join pointofinterest pointsofin1_ on usertrip0_.id=pointsofin1_.usertrips_id left outer join user user2_ on usertrip0_.user_id=user2_.id left outer join favorites favorites3_ on user2_.id=favorites3_.user_id where usertrip0_.id=?
[DEBUG] 2019-12-18 06:23:42.236 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5afbef84]
[DEBUG] 2019-12-18 06:23:42.236 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@6ae75f0a]
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@1b197b24]
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest.cityLocation
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest.comment
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest.dateRegistered
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest.description
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest.title
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest.url
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : Pointsofinterest.usertrips
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : Pointsofinterest.usertrips
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : cityLocation
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : comment
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : dateRegistered
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : numOfPoints
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : rating
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:3> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@6ee10119]
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.dateRegistered
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.email
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.favorites
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:4> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@792d4b38]
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:5> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@377b128a]
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.favorites.dateRegistered
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.favorites.spotID
[DEBUG] 2019-12-18 06:23:42.237 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.favorites.user
[DEBUG] 2019-12-18 06:23:42.238 [http-nio-8080-exec-2] MetamodelGraphWalker - Property path deemed to be circular : user.favorites.user
[DEBUG] 2019-12-18 06:23:42.238 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.firstName
[DEBUG] 2019-12-18 06:23:42.238 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.lastName
[DEBUG] 2019-12-18 06:23:42.238 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.password
[DEBUG] 2019-12-18 06:23:42.238 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : user.userName
[DEBUG] 2019-12-18 06:23:42.238 [http-nio-8080-exec-2] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2019-12-18 06:23:42.238 [http-nio-8080-exec-2] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2019-12-18 06:23:42.238 [http-nio-8080-exec-2] LoadPlanTreePrinter - LoadPlan(entity=dqtravelspots.entity.Usertrip)
    - Returns
       - EntityReturnImpl(entity=dqtravelspots.entity.Usertrip, querySpaceUid=<gen:0>, path=dqtravelspots.entity.Usertrip)
          - CollectionAttributeFetchImpl(collection=dqtravelspots.entity.Usertrip.Pointsofinterest, querySpaceUid=<gen:1>, path=dqtravelspots.entity.Usertrip.Pointsofinterest)
             - (collection element) CollectionFetchableElementEntityGraph(entity=dqtravelspots.entity.Pointofinterest, querySpaceUid=<gen:2>, path=dqtravelspots.entity.Usertrip.Pointsofinterest.<elements>)
          - EntityAttributeFetchImpl(entity=dqtravelspots.entity.User, querySpaceUid=<gen:3>, path=dqtravelspots.entity.Usertrip.user)
             - CollectionAttributeFetchImpl(collection=dqtravelspots.entity.User.favorites, querySpaceUid=<gen:4>, path=dqtravelspots.entity.Usertrip.user.favorites)
                - (collection element) CollectionFetchableElementEntityGraph(entity=dqtravelspots.entity.Favorite, querySpaceUid=<gen:5>, path=dqtravelspots.entity.Usertrip.user.favorites.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=dqtravelspots.entity.Usertrip)
          - SQL table alias mapping - usertrip0_
          - alias suffix - 0_
          - suffixed key columns - {id1_5_0_}
          - JOIN (JoinDefinedByMetadata(Pointsofinterest)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=dqtravelspots.entity.Usertrip.Pointsofinterest)
                - SQL table alias mapping - pointsofin1_
                - alias suffix - 1_
                - suffixed key columns - {usertrip8_1_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id1_1_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=dqtravelspots.entity.Pointofinterest)
                      - SQL table alias mapping - pointsofin1_
                      - alias suffix - 2_
                      - suffixed key columns - {id1_1_2_}
          - JOIN (JoinDefinedByMetadata(user)) : <gen:0> -> <gen:3>
             - EntityQuerySpaceImpl(uid=<gen:3>, entity=dqtravelspots.entity.User)
                - SQL table alias mapping - user2_
                - alias suffix - 3_
                - suffixed key columns - {id1_4_3_}
                - JOIN (JoinDefinedByMetadata(favorites)) : <gen:3> -> <gen:4>
                   - CollectionQuerySpaceImpl(uid=<gen:4>, collection=dqtravelspots.entity.User.favorites)
                      - SQL table alias mapping - favorites3_
                      - alias suffix - 4_
                      - suffixed key columns - {user_id4_0_4_}
                      - entity-element alias suffix - 5_
                      - 5_entity-element suffixed key columns - id1_0_5_
                      - JOIN (JoinDefinedByMetadata(elements)) : <gen:4> -> <gen:5>
                         - EntityQuerySpaceImpl(uid=<gen:5>, entity=dqtravelspots.entity.Favorite)
                            - SQL table alias mapping - favorites3_
                            - alias suffix - 5_
                            - suffixed key columns - {id1_0_5_}

[DEBUG] 2019-12-18 06:23:42.238 [http-nio-8080-exec-2] EntityLoader - Static select for entity dqtravelspots.entity.Usertrip [READ]: select usertrip0_.id as id1_5_0_, usertrip0_.citylocationcode as cityloca2_5_0_, usertrip0_.comment as comment3_5_0_, usertrip0_.date_registered as date_reg4_5_0_, usertrip0_.numofpoints as numofpoi5_5_0_, usertrip0_.rating as rating6_5_0_, usertrip0_.user_id as user_id7_5_0_, pointsofin1_.usertrips_id as usertrip8_1_1_, pointsofin1_.id as id1_1_1_, pointsofin1_.id as id1_1_2_, pointsofin1_.citylocationcode as cityloca2_1_2_, pointsofin1_.comment as comment3_1_2_, pointsofin1_.date_registered as date_reg4_1_2_, pointsofin1_.description as descript5_1_2_, pointsofin1_.title as title6_1_2_, pointsofin1_.url as url7_1_2_, pointsofin1_.usertrips_id as usertrip8_1_2_, user2_.id as id1_4_3_, user2_.date_registered as date_reg2_4_3_, user2_.email as email3_4_3_, user2_.first_name as first_na4_4_3_, user2_.last_name as last_nam5_4_3_, user2_.password as password6_4_3_, user2_.user_name as user_nam7_4_3_, favorites3_.user_id as user_id4_0_4_, favorites3_.id as id1_0_4_, favorites3_.id as id1_0_5_, favorites3_.date_registered as date_reg2_0_5_, favorites3_.spot_id as spot_id3_0_5_, favorites3_.user_id as user_id4_0_5_ from usertrips usertrip0_ left outer join pointofinterest pointsofin1_ on usertrip0_.id=pointsofin1_.usertrips_id left outer join user user2_ on usertrip0_.user_id=user2_.id left outer join favorites favorites3_ on user2_.id=favorites3_.user_id where usertrip0_.id=?
[DEBUG] 2019-12-18 06:23:42.240 [http-nio-8080-exec-2] Loader - Static select for action ACTION_MERGE on entity dqtravelspots.entity.Usertrip: select usertrip0_.id as id1_5_1_, usertrip0_.citylocationcode as cityloca2_5_1_, usertrip0_.comment as comment3_5_1_, usertrip0_.date_registered as date_reg4_5_1_, usertrip0_.numofpoints as numofpoi5_5_1_, usertrip0_.rating as rating6_5_1_, usertrip0_.user_id as user_id7_5_1_, pointsofin1_.usertrips_id as usertrip8_1_3_, pointsofin1_.id as id1_1_3_, pointsofin1_.id as id1_1_0_, pointsofin1_.citylocationcode as cityloca2_1_0_, pointsofin1_.comment as comment3_1_0_, pointsofin1_.date_registered as date_reg4_1_0_, pointsofin1_.description as descript5_1_0_, pointsofin1_.title as title6_1_0_, pointsofin1_.url as url7_1_0_, pointsofin1_.usertrips_id as usertrip8_1_0_ from usertrips usertrip0_ left outer join pointofinterest pointsofin1_ on usertrip0_.id=pointsofin1_.usertrips_id where usertrip0_.id=?
[DEBUG] 2019-12-18 06:23:42.240 [http-nio-8080-exec-2] Loader - Static select for action ACTION_REFRESH on entity dqtravelspots.entity.Usertrip: select usertrip0_.id as id1_5_1_, usertrip0_.citylocationcode as cityloca2_5_1_, usertrip0_.comment as comment3_5_1_, usertrip0_.date_registered as date_reg4_5_1_, usertrip0_.numofpoints as numofpoi5_5_1_, usertrip0_.rating as rating6_5_1_, usertrip0_.user_id as user_id7_5_1_, pointsofin1_.usertrips_id as usertrip8_1_3_, pointsofin1_.id as id1_1_3_, pointsofin1_.id as id1_1_0_, pointsofin1_.citylocationcode as cityloca2_1_0_, pointsofin1_.comment as comment3_1_0_, pointsofin1_.date_registered as date_reg4_1_0_, pointsofin1_.description as descript5_1_0_, pointsofin1_.title as title6_1_0_, pointsofin1_.url as url7_1_0_, pointsofin1_.usertrips_id as usertrip8_1_0_ from usertrips usertrip0_ left outer join pointofinterest pointsofin1_ on usertrip0_.id=pointsofin1_.usertrips_id where usertrip0_.id=?
[DEBUG] 2019-12-18 06:23:42.240 [http-nio-8080-exec-2] AbstractEntityPersister - Static SQL for entity: dqtravelspots.entity.Pointofinterest
[DEBUG] 2019-12-18 06:23:42.240 [http-nio-8080-exec-2] AbstractEntityPersister -  Version select: select id from pointofinterest where id =?
[DEBUG] 2019-12-18 06:23:42.241 [http-nio-8080-exec-2] AbstractEntityPersister -  Snapshot select: select pointofint_.id, pointofint_.citylocationcode as cityloca2_1_, pointofint_.comment as comment3_1_, pointofint_.date_registered as date_reg4_1_, pointofint_.description as descript5_1_, pointofint_.title as title6_1_, pointofint_.url as url7_1_, pointofint_.usertrips_id as usertrip8_1_ from pointofinterest pointofint_ where pointofint_.id=?
[DEBUG] 2019-12-18 06:23:42.241 [http-nio-8080-exec-2] AbstractEntityPersister -  Insert 0: insert into pointofinterest (citylocationcode, comment, date_registered, description, title, url, usertrips_id, id) values (?, ?, ?, ?, ?, ?, ?, ?)
[DEBUG] 2019-12-18 06:23:42.241 [http-nio-8080-exec-2] AbstractEntityPersister -  Update 0: update pointofinterest set citylocationcode=?, comment=?, date_registered=?, description=?, title=?, url=?, usertrips_id=? where id=?
[DEBUG] 2019-12-18 06:23:42.241 [http-nio-8080-exec-2] AbstractEntityPersister -  Delete 0: delete from pointofinterest where id=?
[DEBUG] 2019-12-18 06:23:42.241 [http-nio-8080-exec-2] AbstractEntityPersister -  Identity insert: insert into pointofinterest (citylocationcode, comment, date_registered, description, title, url, usertrips_id) values (?, ?, ?, ?, ?, ?, ?)
[DEBUG] 2019-12-18 06:23:42.241 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@5ddf82af]
[DEBUG] 2019-12-18 06:23:42.241 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : cityLocation
[DEBUG] 2019-12-18 06:23:42.241 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : comment
[DEBUG] 2019-12-18 06:23:42.241 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : dateRegistered
[DEBUG] 2019-12-18 06:23:42.241 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : description
[DEBUG] 2019-12-18 06:23:42.241 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : title
[DEBUG] 2019-12-18 06:23:42.241 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : url
[DEBUG] 2019-12-18 06:23:42.241 [http-nio-8080-exec-2] MetamodelGraphWalker - Visiting attribute path : usertrips
[DEBUG] 2019-12-18 06:23:42.241 [http-nio-8080-exec-2] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@372b9439]
